Fe,Cu,species,Si_Al,calcination_temp,calcination_time,Aging_O2,Aging_H2O,Aging_CO2,Aging_Temp,Aging_Time,NO,NH3,O2,H2O,GHSV,Measurement_Temp,Conversion
6.07,1.38,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.5,150.81799591002,14.6608192740286
6.07,1.38,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.5,176.175869120654,19.9466385480572
6.07,1.38,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.5,199.897750511247,31.481658997955
6.07,1.38,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.5,225.255623721881,53.5643532719836
6.07,1.38,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.5,250.613496932515,72.9126725460122
6.07,1.38,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.5,299.693251533742,86.2178872699386
6.07,1.38,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.5,350.40899795501,86.2426508179959
6.07,1.38,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.5,400.306748466257,86.2670149539877
6.07,1.38,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.5,450.204498977505,82.7757540899795
6.07,1.38,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.5,500.102249488752,73.0344932259713
6.07,1.38,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.5,549.182004089979,56.8475204498977
8.36,1.21,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.5,149.182004089979,15.0506454498977
8.36,1.21,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.5,175.357873210633,20.3368641359918
8.36,1.21,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.5,200.715746421267,31.4820584100204
8.36,1.21,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.5,224.43762781186,51.8061413599182
8.36,1.21,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.5,250.613496932515,70.5689225460122
8.36,1.21,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.5,300.511247443762,83.093286682004
8.36,1.21,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.5,350.40899795501,85.2660883179959
8.36,1.21,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.5,400.306748466257,85.6810774539877
8.36,1.21,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.5,450.204498977505,81.9945040899795
8.36,1.21,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.5,500.102249488752,71.4719932259713
8.36,1.21,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.5,548.364008179959,55.8705585378323
0.0,7.41,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.0,150.0,69.5652173913043
0.0,7.41,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.0,175.468164794007,94.4664031620553
0.0,7.41,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.0,199.438202247191,98.4189723320158
0.0,7.41,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.0,224.906367041198,99.2094861660079
0.0,7.41,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.0,250.374531835205,98.8142292490118
0.0,7.41,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.0,299.812734082397,98.8142292490118
0.0,7.41,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.0,350.0,94.862
0.0,7.41,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.0,398.689138576779,92.8853754940711
0.0,7.41,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.0,451.123595505617,88.9328063241106
0.0,7.41,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.0,500.561797752808,80.6324110671936
0.0,7.41,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.5,150.0,71.1462450592885
0.0,7.41,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.5,173.970037453183,95.2569169960474
0.0,7.41,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.5,200.936329588014,98.8142292490118
0.0,7.41,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.5,224.906367041198,98.8142292490118
0.0,7.41,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.5,248.876404494382,97.6284584980237
0.0,7.41,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.5,301.310861423221,94.4664031620553
0.0,7.41,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.5,349.250936329588,93.2806324110671
0.0,7.41,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.5,401.685393258426,90.5138339920948
0.0,7.41,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.5,451.123595505617,86.5612648221343
0.0,7.41,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.5,500.561797752808,76.2845849802371
0.0,7.41,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.5,550.0,61.2648221343873
0.0,7.41,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,2.0,150.0,47.4308300395256
0.0,7.41,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,2.0,173.970037453183,82.2134387351778
0.0,7.41,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,2.0,199.438202247191,92.4901185770751
0.0,7.41,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,2.0,224.906367041198,95.6521739130434
0.0,7.41,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,2.0,247.378277153558,96.8379446640316
0.0,7.41,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,2.0,299.812734082397,95.6521739130434
0.0,7.41,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,2.0,349.250936329588,92.4901185770751
0.0,7.41,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,2.0,400.187265917603,90.9090909090909
0.0,7.41,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,2.0,449.625468164794,86.9565217391304
0.0,7.41,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,2.0,499.063670411985,75.8893280632411
0.0,7.41,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,2.0,550.0,58.1027667984189
0.0,7.41,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,4.0,150.0,28.8537549407114
0.0,7.41,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,4.0,175.468164794007,58.1027667984189
0.0,7.41,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,4.0,199.438202247191,80.6324110671936
0.0,7.41,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,4.0,223.408239700374,90.9090909090909
0.0,7.41,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,4.0,248.876404494382,93.2806324110671
0.0,7.41,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,4.0,298.314606741573,92.094861660079
0.0,7.41,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,4.0,349.250936329588,92.094861660079
0.0,7.41,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,4.0,401.685393258426,90.1185770750988
0.0,7.41,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,4.0,451.123595505617,86.1660079051383
0.0,7.41,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,4.0,500.561797752808,74.7035573122529
0.0,7.41,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,4.0,550.0,61.2648221343873
0.0,7.41,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,6.0,150.0,22.1343873517786
0.0,7.41,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,6.0,173.970037453183,45.0592885375494
0.0,7.41,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,6.0,200.936329588014,67.193675889328
0.0,7.41,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,6.0,224.906367041198,82.2134387351778
0.0,7.41,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,6.0,248.876404494382,88.1422924901185
0.0,7.41,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,6.0,299.812734082397,90.1185770750988
0.0,7.41,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,6.0,349.250936329588,89.3280632411067
0.0,7.41,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,6.0,400.187265917603,87.7470355731225
0.0,7.41,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,6.0,448.12734082397,84.5849802371541
0.0,7.41,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,6.0,500.561797752808,78.2608695652173
0.0,7.41,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,6.0,550.0,66.4031620553359
5.37,4.67,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.0,150.0,66.9322709163346
5.37,4.67,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.0,174.37275985663,94.02390438247
5.37,4.67,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.0,200.179211469534,98.804780876494
5.37,4.67,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.0,224.551971326164,99.203187250996
5.37,4.67,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.0,248.924731182795,98.00796812749
5.37,4.67,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.0,300.537634408602,98.804780876494
5.37,4.67,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.0,349.283154121863,95.617529880478
5.37,4.67,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.0,399.462365591397,91.6334661354581
5.37,4.67,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.0,449.641577060931,90.8366533864541
5.37,4.67,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.0,501.254480286738,87.2509960159362
5.37,4.67,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.0,550.0,75.6972111553784
5.37,4.67,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.5,150.0,62.5498007968127
5.37,4.67,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.5,174.37275985663,92.8286852589641
5.37,4.67,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.5,198.745519713261,97.609561752988
5.37,4.67,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.5,224.551971326164,97.609561752988
5.37,4.67,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.5,248.924731182795,97.609561752988
5.37,4.67,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.5,299.103942652329,96.01593625498
5.37,4.67,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.5,350.716845878136,92.4302788844621
5.37,4.67,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.5,400.89605734767,91.2350597609561
5.37,4.67,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.5,449.641577060931,90.8366533864541
5.37,4.67,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.5,499.820788530465,86.0557768924302
5.37,4.67,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,1.5,550.0,75.2988047808764
5.37,4.67,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,2.0,150.0,41.0358565737051
5.37,4.67,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,2.0,174.37275985663,77.2908366533864
5.37,4.67,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,2.0,198.745519713261,93.2270916334661
5.37,4.67,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,2.0,224.551971326164,96.01593625498
5.37,4.67,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,2.0,248.924731182795,96.01593625498
5.37,4.67,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,2.0,300.537634408602,92.8286852589641
5.37,4.67,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,2.0,349.283154121863,91.2350597609561
5.37,4.67,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,2.0,398.028673835125,90.4382470119521
5.37,4.67,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,2.0,448.207885304659,89.2430278884461
5.37,4.67,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,2.0,499.820788530465,84.8605577689242
5.37,4.67,SSZ-13,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,2.0,548.566308243727,74.1035856573705
5.37,4.67,SSZ-13,5.0,600.0,5.0,5.0,10.0,0.0,600.0,8.0,500.0,500.0,5.0,0.0,1.5,149.522053259198,41.1641587739072
5.37,4.67,SSZ-13,5.0,600.0,5.0,5.0,10.0,0.0,600.0,8.0,500.0,500.0,5.0,0.0,1.5,173.957876960577,78.6031608211125
5.37,4.67,SSZ-13,5.0,600.0,5.0,5.0,10.0,0.0,600.0,8.0,500.0,500.0,5.0,0.0,1.5,200.388331726901,91.5313811864231
5.37,4.67,SSZ-13,5.0,600.0,5.0,5.0,10.0,0.0,600.0,8.0,500.0,500.0,5.0,0.0,1.5,226.004683878059,94.2639221902706
5.37,4.67,SSZ-13,5.0,600.0,5.0,5.0,10.0,0.0,600.0,8.0,500.0,500.0,5.0,0.0,1.5,250.153739534957,96.4089471629878
5.37,4.67,SSZ-13,5.0,600.0,5.0,5.0,10.0,0.0,600.0,8.0,500.0,500.0,5.0,0.0,1.5,301.311565514549,92.6583796012331
5.37,4.67,SSZ-13,5.0,600.0,5.0,5.0,10.0,0.0,600.0,8.0,500.0,500.0,5.0,0.0,1.5,350.281988577072,89.6931980213005
5.37,4.67,SSZ-13,5.0,600.0,5.0,5.0,10.0,0.0,600.0,8.0,500.0,500.0,5.0,0.0,1.5,400.730860224475,88.6880760253949
5.37,4.67,SSZ-13,5.0,600.0,5.0,5.0,10.0,0.0,600.0,8.0,500.0,500.0,5.0,0.0,1.5,451.157427690641,84.9378669236958
5.37,4.67,SSZ-13,5.0,600.0,5.0,5.0,10.0,0.0,600.0,8.0,500.0,500.0,5.0,0.0,1.5,501.564877287174,78.8347260170308
5.37,4.67,SSZ-13,5.0,600.0,5.0,5.0,10.0,0.0,600.0,8.0,500.0,500.0,5.0,0.0,1.5,551.953209014075,70.3786533054
5.37,4.67,SSZ-13,5.0,600.0,5.0,5.0,10.0,0.0,750.0,8.0,500.0,500.0,5.0,0.0,1.5,149.455140715486,32.9288974565267
5.37,4.67,SSZ-13,5.0,600.0,5.0,5.0,10.0,0.0,750.0,8.0,500.0,500.0,5.0,0.0,1.5,173.949911181564,77.6227725690434
5.37,4.67,SSZ-13,5.0,600.0,5.0,5.0,10.0,0.0,750.0,8.0,500.0,500.0,5.0,0.0,1.5,199.64273481125,89.7670407927543
5.37,4.67,SSZ-13,5.0,600.0,5.0,5.0,10.0,0.0,750.0,8.0,500.0,500.0,5.0,0.0,1.5,223.790197312346,91.7159881150577
5.37,4.67,SSZ-13,5.0,600.0,5.0,5.0,10.0,0.0,750.0,8.0,500.0,500.0,5.0,0.0,1.5,249.393804217083,92.8799079155946
5.37,4.67,SSZ-13,5.0,600.0,5.0,5.0,10.0,0.0,750.0,8.0,500.0,500.0,5.0,0.0,1.5,300.556409664083,89.7175733050813
5.37,4.67,SSZ-13,5.0,600.0,5.0,5.0,10.0,0.0,750.0,8.0,500.0,500.0,5.0,0.0,1.5,350.251718616822,85.9677226634378
5.37,4.67,SSZ-13,5.0,600.0,5.0,5.0,10.0,0.0,750.0,8.0,500.0,500.0,5.0,0.0,1.5,400.686251862,83.1979018138079
5.37,4.67,SSZ-13,5.0,600.0,5.0,5.0,10.0,0.0,750.0,8.0,500.0,500.0,5.0,0.0,1.5,451.120785107179,80.4280809641779
5.37,4.67,SSZ-13,5.0,600.0,5.0,5.0,10.0,0.0,750.0,8.0,500.0,500.0,5.0,0.0,1.5,500.782637788062,72.5605996638441
5.37,4.67,SSZ-13,5.0,600.0,5.0,5.0,10.0,0.0,750.0,8.0,500.0,500.0,5.0,0.0,1.5,550.460422026972,66.6538948676486
5.37,4.67,SSZ-13,5.0,600.0,5.0,5.0,10.0,0.0,800.0,8.0,500.0,500.0,5.0,0.0,1.5,148.625106542294,20.7724415909253
5.37,4.67,SSZ-13,5.0,600.0,5.0,5.0,10.0,0.0,800.0,8.0,500.0,500.0,5.0,0.0,1.5,174.346606976429,36.4461075220851
5.37,4.67,SSZ-13,5.0,600.0,5.0,5.0,10.0,0.0,800.0,8.0,500.0,500.0,5.0,0.0,1.5,199.354373610967,54.2769860678525
5.37,4.67,SSZ-13,5.0,600.0,5.0,5.0,10.0,0.0,800.0,8.0,500.0,500.0,5.0,0.0,1.5,225.832623051371,73.0875359455778
5.37,4.67,SSZ-13,5.0,600.0,5.0,5.0,10.0,0.0,800.0,8.0,500.0,500.0,5.0,0.0,1.5,249.290249089909,80.1348606386961
5.37,4.67,SSZ-13,5.0,600.0,5.0,5.0,10.0,0.0,800.0,8.0,500.0,500.0,5.0,0.0,1.5,299.764611230155,82.2669810494117
5.37,4.67,SSZ-13,5.0,600.0,5.0,5.0,10.0,0.0,800.0,8.0,500.0,500.0,5.0,0.0,1.5,349.467885961907,79.4975186598373
5.37,4.67,SSZ-13,5.0,600.0,5.0,5.0,10.0,0.0,800.0,8.0,500.0,500.0,5.0,0.0,1.5,400.633677720512,76.7273393501517
5.37,4.67,SSZ-13,5.0,600.0,5.0,5.0,10.0,0.0,800.0,8.0,500.0,500.0,5.0,0.0,1.5,451.707066442562,62.5846563164644
5.37,4.67,SSZ-13,5.0,600.0,5.0,5.0,10.0,0.0,800.0,8.0,500.0,500.0,5.0,0.0,1.5,501.313158670352,47.8544572516469
5.37,4.67,SSZ-13,5.0,600.0,5.0,5.0,10.0,0.0,800.0,8.0,500.0,500.0,5.0,0.0,1.5,550.144977178043,27.8305200857118
0.0,7.41,SSZ-13,5.0,600.0,5.0,5.0,10.0,0.0,600.0,8.0,500.0,500.0,5.0,0.0,1.5,150.267650174848,42.9284991675761
0.0,7.41,SSZ-13,5.0,600.0,5.0,5.0,10.0,0.0,600.0,8.0,500.0,500.0,5.0,0.0,1.5,174.611070839672,68.9949974907796
0.0,7.41,SSZ-13,5.0,600.0,5.0,5.0,10.0,0.0,600.0,8.0,500.0,500.0,5.0,0.0,1.5,199.644327967053,89.9631184431681
0.0,7.41,SSZ-13,5.0,600.0,5.0,5.0,10.0,0.0,600.0,8.0,500.0,500.0,5.0,0.0,1.5,225.270239053028,93.8721253494985
0.0,7.41,SSZ-13,5.0,600.0,5.0,5.0,10.0,0.0,600.0,8.0,500.0,500.0,5.0,0.0,1.5,250.153739534957,96.4089471629878
0.0,7.41,SSZ-13,5.0,600.0,5.0,5.0,10.0,0.0,600.0,8.0,500.0,500.0,5.0,0.0,1.5,299.103451572046,90.8947561276755
0.0,7.41,SSZ-13,5.0,600.0,5.0,5.0,10.0,0.0,600.0,8.0,500.0,500.0,5.0,0.0,1.5,350.997315532472,87.7320630571066
0.0,7.41,SSZ-13,5.0,600.0,5.0,5.0,10.0,0.0,600.0,8.0,500.0,500.0,5.0,0.0,1.5,400.684658706198,83.001824163394
0.0,7.41,SSZ-13,5.0,600.0,5.0,5.0,10.0,0.0,600.0,8.0,500.0,500.0,5.0,0.0,1.5,451.093701458534,77.0947609071429
0.0,7.41,SSZ-13,5.0,600.0,5.0,5.0,10.0,0.0,600.0,8.0,500.0,500.0,5.0,0.0,1.5,500.734843113982,66.6782701514294
0.0,7.41,SSZ-13,5.0,600.0,5.0,5.0,10.0,0.0,600.0,8.0,500.0,500.0,5.0,0.0,1.5,551.057855452974,50.1830137728319
0.0,3.25,SSZ-13,1.25,550.0,4.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,0.5,100.0,16.0704337350544
0.0,3.25,SSZ-13,1.25,550.0,4.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,0.5,118.903591682419,31.920404927314
0.0,3.25,SSZ-13,1.25,550.0,4.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,0.5,139.697542533081,71.6979425083208
0.0,3.25,SSZ-13,1.25,550.0,4.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,0.5,149.149338374291,96.6254469961383
0.0,3.25,SSZ-13,1.25,550.0,4.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,0.5,154.820415879017,99.8942922580983
0.0,3.25,SSZ-13,1.25,550.0,4.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,0.5,200.189035916824,99.8485808021408
0.0,3.25,SSZ-13,1.25,550.0,4.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,0.5,249.338374291115,100.0
0.0,3.25,SSZ-13,1.25,550.0,4.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,0.5,300.378071833648,98.9919671639374
0.0,3.25,SSZ-13,1.25,550.0,4.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,0.5,350.47258979206,99.4452724355158
0.0,3.25,SSZ-13,1.25,550.0,4.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,0.5,400.567107750472,99.6466885383285
0.0,3.25,SSZ-13,1.25,550.0,4.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,0.5,450.661625708884,99.8481046411412
0.0,3.25,SSZ-13,1.25,550.0,4.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,0.5,470.510396975425,99.5762167103941
0.0,3.25,SSZ-13,1.25,550.0,4.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,0.5,492.249527410208,99.5543133044144
0.0,3.25,SSZ-13,1.25,550.0,4.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,0.5,501.701323251417,84.4314399584787
0.0,3.25,SSZ-13,1.25,550.0,4.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,0.5,520.604914933837,71.062267573912
0.0,3.25,SSZ-13,1.25,550.0,4.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,0.5,549.905482041587,55.1637279596977
0.4,1.65,SSZ-13,1.25,550.0,4.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,0.5,99.054820415879,15.0638293819906
